RoundID,MatchID,Team Initials,Coach Name,Line-up,Shirt Number,Player Name,Position,Event
249718,300061506,ESP,DEL BOSQUE Vicente (ESP),N,10,FABREGAS,,I56'
255951,300186508,NED,Louis VAN GAAL (NED),N,21,MEMPHIS,,I56'
255951,300186508,NED,Louis VAN GAAL (NED),N,21,MEMPHIS,,I56'
255931,300186499,KOR,HONG Myungbo (KOR),N,11,K H LEE,,I56' G68'
293,896,HUN,MESZOLY Kalman (HUN),N,10,Laszlo KISS,,I56' G69' G72' G76'
322,66,URU,TABAREZ Oscar (URU),N,16,Pablo BENGOECHEA,,I56' G73'
43950100,43950030,KOR,HIDDINK Guus (NED),N,19,J H AHN,,I56' G78'
1014,8755,COL,GOMEZ Hernan (COL),N,21,PRECIADO,,I56' G82'
255931,300186467,ESP,DEL BOSQUE Vicente (ESP),N,13,MATA,,I56' G82'
308,585,URU,BORRAS Omar (URU),N,16,Mario SARALEGUI,,I56' Y62'
97410100,97410009,ITA,LIPPI Marcello (ITA),N,16,CAMORANESI ,,I56' Y62'
97410100,97410012,JPN,ZICO (BRA),N,2,MONIWA,,I56' Y68' O90'
97410200,97410052,NED,VAN BASTEN Marco (NED),N,10,VAN DER VAART,,I56' Y74'
43950400,43950061,KOR,HIDDINK Guus (NED),N,15,M S LEE,,I56' Y90'
250,1881,ISR,SHEFFER Emmanuel (ISR),N,16,Johanan VALLACH,,I57'
262,1953,CHI,ALAMOS Luis (CHI),N,19,Rogelio FARIAS,,I57'
262,1947,ARG,CAP Vladislao (ARG),N,6,Miguel BRINDISI,,I57'
263,2170,POL,GORSKI Kazimierz (POL),N,11,Leslaw CMIKIEWICZ,,I57'
293,833,PER,TIM (BRA),N,7,Geronimo BARBADILLO,,I57'
293,833,PER,TIM (BRA),N,19,Guillermo LA ROSA,,I57'
293,1012,KUW,PARREIRA Carlos Alberto (BRA),N,7,Fathi MATAR,,I57'
294,1058,URS,BESKOV Konstantin (RUS),N,15,Sergei ANDREYEV,,I57'
308,701,POL,PIECHNICZEK Antoni (POL),N,9,Jan KARAS,,I57'
308,522,DEN,PIONTEK Sepp (GER),N,7,Jan MOLBY,,I57'
308,522,URU,BORRAS Omar (URU),N,17,Jose ZALAZAR,,I57'
308,522,URU,BORRAS Omar (URU),N,19,Venancio RAMOS,,I57'
308,476,URS,LOBANOVSKYI Valeriy (UKR),N,19,Igor BELANOV,,I57'
322,119,UAE,PARREIRA Carlos Alberto (BRA),N,11,ZUHAIR BAKHEET,,I57'
337,3070,MAR,BLINDA Abdellah (MAR),N,17,Abdelslam LAGHRISSI,,I57'
338,3091,NGA,WESTERHOF Clemens (NED),N,8,Thompson OLIHA,,I57'
1014,8726,ITA,MALDINI Cesare (ITA),N,14,Luigi DI BIAGIO,,I57'
1014,8750,MEX,LAPUENTE Manuel (MEX),N,4,VILLA,,I57'
1014,8753,GER,VOGTS Berti (GER),N,9,Ulf KIRSTEN,,I57'
1014,8753,YUG,SANTRAC Slobodan (SRB),N,21,Perica OGNJENOVIC,,I57'
1014,8754,USA,SAMPSON Steve (USA),N,8,Earnie STEWART,,I57'
1014,8754,USA,SAMPSON Steve (USA),N,14,Preki RADOSAVLJEVIC,,I57'
1024,8777,GER,VOGTS Berti (GER),N,7,M�LLER,,I57'
1027,8788,FRA,JACQUET Aime (FRA),N,14,Alain BOGHOSSIAN,,I57'
43950100,43950012,CRC,GUIMARAES Alexandre (CRC),N,17,MEDFORD,,I57'
43950100,43950029,RUS,ROMANTSEV Oleg (RUS),N,11,BESCHASTNYKH,,I57'
43950100,43950041,BRA,SCOLARI Luiz Felipe (BRA),N,15,KLEBERSON,,I57'
43950200,43950054,BRA,SCOLARI Luiz Felipe (BRA),N,17,DENILSON,,I57'
97410100,97410031,TUN,LEMERRE Roger (FRA),N,4,YAHIA ,,I57'
97410100,97410031,TUN,LEMERRE Roger (FRA),N,10,GHODBANE ,,I57'
97410100,97410031,ESP,ARAGONES Luis (ESP),N,17,JOAQUIN,,I57'
249722,300061452,RSA,PARREIRA Carlos Alberto (BRA),N,19,MORIRI,,I57'
249722,300111115,NGA,LAGERBACK Lars (SWE),N,9,MARTINS,,I57'
255931,300186471,GRE,SANTOS Fernando (POR),N,18,FETFATZIDIS,,I57'
255931,300186513,ITA,Cesare PRANDELLI (ITA),N,5,THIAGO MOTTA,,I57'
255931,300186496,FRA,DESCHAMPS Didier (FRA),N,18,SISSOKO,,I57'
255931,300186454,JPN,ZACCHERONI Alberto (ITA),N,10,KAGAWA,,I57'
255931,300186500,ITA,Cesare PRANDELLI (ITA),N,22,INSIGNE,,I57'
255931,300186511,BIH,SUSIC Safet (BIH),N,9,IBI�EVI?,,I57'
255931,300186495,KOR,HONG Myungbo (KOR),N,18,S W KIM,,I57'
255951,300186487,CHI,SAMPAOLI Jorge (ARG),N,16,GUTI�RREZ,,I57'
255957,300186502,BRA,SCOLARI Luiz Felipe (BRA),N,18,HERNANES,,I57'
255951,300186487,CHI,SAMPAOLI Jorge (ARG),N,16,GUTI�RREZ,,I57'
255957,300186502,BRA,SCOLARI Luiz Felipe (BRA),N,18,HERNANES,,I57'
43950100,43950025,CRO,JOZIC Mirko (CRO),N,18,OLIC,,I57' G73'
337,3058,NED,Dick ADVOCAAT (NED),N,17,Gaston TAUMENT,,I57' G86'
255931,300186481,BEL,WILMOTS Marc (BEL),N,17,ORIGI,,I57' G88'
3469,564,FRG,BECKENBAUER Franz (GER),N,9,Rudi VOELLER,,I57' G90'
43950100,43950008,SVN,KATANEC Srecko (SVN),N,21,CIMIROTIC,,I57' Y65' G82'
249722,300061450,MEX,Javier AGUIRRE (MEX),N,8,I CASTRO,,I57' Y86'
250,1774,BUL,BOZHKOV Stefan (BUL),N,2,Aleksandar SHALAMANOV,,I58'
250,1774,FRG,SCHOEN Helmut (FRG),N,20,Juergen GRABOWSKI,,I58'
250,1922,SWE,BERGMARK Orvar (SWE),N,18,Tom TURESSON,,I58'
294,753,ARG,MENOTTI Cesar Luis (ARG),N,5,Gabriel CALDERON,,I58'
294,753,ARG,MENOTTI Cesar Luis (ARG),N,21,Jose VALENCIA,,I58'
308,571,URS,LOBANOVSKYI Valeriy (UKR),N,11,Oleg BLOKHIN,,I58'
308,460,BUL,VUTSOV Ivan (BUL),N,6,Andrei ZHELYAZKOV,,I58'
308,680,MEX,MILUTINOVIC Bora (YUG),N,7,Miguel ESPANA,,I58'
308,378,ALG,SAADANE Rabah (ALG),N,9,Djamel MENAD,,I58'
309,568,ITA,BEARZOT Enzo (ITA),N,17,Gianluca VIALLI,,I58'
309,536,ENG,ROBSON Bobby (ENG),N,15,Gary A. STEVENS,,I58'
714,575,FRG,BECKENBAUER Franz (GER),N,20,Dieter HOENESS,,I58'
322,263,TCH,VENGLOS Jozef (SVK),N,19,Stanislav GRIGA,,I58'
322,228,NED,BEENHAKKER Leo (NED),N,18,Henk FRAESER,,I58'
337,3051,USA,MILUTINOVIC Bora (YUG),N,10,WEGERLE,,I58'
337,3072,GRE,PANAGOULIAS Alkis (GRE),N,14,Vasilis DIMITRIADIS,,I58'
796,3096,GER,VOGTS Berti (GER),N,2,Thomas STRUNZ,,I58'
1014,8731,ESP,CLEMENTE Javier (ESP),N,17,ETXEBERR�A,,I58'
1014,8735,YUG,SANTRAC Slobodan (SRB),N,21,Perica OGNJENOVIC,,I58'
1014,8746,DEN,JOHANSSON Bo (SWE),N,5,Jan HEINTZE,,I58'
1014,8745,FRA,JACQUET Aime (FRA),N,6,Youri DJORKAEFF,,I58'
1014,8768,USA,SAMPSON Steve (USA),N,14,Preki RADOSAVLJEVIC,,I58'
1014,8771,JPN,OKADA Takeshi (JPN),N,12,Wagner LOPES,,I58'
1014,8771,JPN,OKADA Takeshi (JPN),N,22,Takashi HIRANO,,I58'
1028,8787,NED,HIDDINK Guus (NED),N,17,v. HOOIJDONK,,I58'
43950100,43950003,DEN,OLSEN Morten (DEN),N,12,N. JENSEN,,I58'
43950100,43950027,ECU,GOMEZ Hernan (COL),N,10,AGUINAGA,,I58'
43950100,43950048,USA,ARENA Bruce (USA),N,9,MOORE,,I58'
43950200,43950050,DEN,OLSEN Morten (DEN),N,14,C. JENSEN,,I58'
43950300,43950058,USA,ARENA Bruce (USA),N,11,MATHIS,,I58'
97410100,97410019,ENG,Sven-G�ran ERIKSSON (SWE),N,9,ROONEY,,I58'
97410100,97410019,ENG,Sven-G�ran ERIKSSON (SWE),N,19,LENNON,,I58'
249722,300061487,PRK,KIM Jong Hun (PRK),N,6,K. KUM IL,,I58'
249722,300061487,PRK,KIM Jong Hun (PRK),N,15,K. YONG JUN,,I58'
249717,300061498,POR,Carlos QUEIR�S (POR),N,10,DANNY,,I58'
249717,300061498,ESP,DEL BOSQUE Vicente (ESP),N,19,LLORENTE,,I58'
255931,300186496,HON,SUAREZ Luis (COL),N,20,CLAROS,,I58'
255931,300186479,BEL,WILMOTS Marc (BEL),N,17,ORIGI,,I58'
255931,300186511,BIH,SUSIC Safet (BIH),N,23,SALIHOVI?,,I58'
255931,300186452,CRO,KOVAC Niko (CRO),N,20,KOVA?I?,,I58'
255951,300186459,GRE,SANTOS Fernando (POR),N,9,MITROGLOU,,I58'
255951,300186459,GRE,SANTOS Fernando (POR),N,9,MITROGLOU,,I58'
293,959,HON,DE LA PAZ Jose (HON),N,7,Eduardo LAING,,I58' G60'
255955,300186474,GER,LOEW Joachim (GER),N,9,SCH�RRLE,,I58' G69' G79'
255955,300186474,GER,LOEW Joachim (GER),N,9,SCH�RRLE,,I58' G69' G79'
43950100,43950037,ARG,BIELSA Marcelo (ARG),N,19,CRESPO,,I58' G88'
1014,8746,DEN,JOHANSSON Bo (SWE),N,9,Miklos MOLNAR,,I58' R66'
249722,300061465,ALG,SAADANE Rabah (ALG),N,9,GHEZZAL,,I58' Y59' Y73' RSY73'
338,3086,SUI,Roy HODGSON (ENG),N,19,Juerg STUDER,,I58' Y69'
255931,300186472,CMR,Volker FINKE (GER),N,20,SALLI,,I58' Y75'
250,1780,BUL,BOZHKOV Stefan (BUL),N,18,Dimitar MARASHLIEV,,I59'
262,1996,BUL,MLADENOV Hristo (BUL),N,9,Atanas MIKHAILOV,,I59'
278,2337,SWE,ERICSON Georg (SWE),N,11,Benny WENDT,,I59'
293,919,FRA,HIDALGO Michel (FRA),N,6,Christian LOPEZ,,I59'
308,394,ARG,BILARDO Carlos (ARG),N,16,Julio OLARTICOECHEA,,I59'
308,377,BRA,SANTANA Tele (BRA),N,7,MULLER,,I59'
309,463,BUL,VUTSOV Ivan (BUL),N,2,Nasko SIRAKOV,,I59'
309,444,POL,PIECHNICZEK Antoni (POL),N,22,Jan FURTOK,,I59'
322,160,ENG,ROBSON Bobby (ENG),N,21,Steve BULL,,I59'
337,3059,GRE,PANAGOULIAS Alkis (GRE),N,10,Tassos MITROPOULOS,,I59'
337,3061,BUL,PENEV Dimitar (BUL),N,10,Nasko SIRAKOV,,I59'
1014,8741,SCO,BROWN Craig (SCO),N,16,David WEIR,,I59'
43950100,43950011,ECU,GOMEZ Hernan (COL),N,15,M. AYOVI,,I59'
43950100,43950044,CRO,JOZIC Mirko (CRO),N,16,VRANJES,,I59'
43950200,43950053,USA,ARENA Bruce (USA),N,8,STEWART,,I59'
97410100,97410042,GHA,DUJKOVIC Ratomir (SRB),N,18,E. ADDO,,I59'
97410100,97410045,TOG,PFISTER Otto (GER),N,14,OLUFADE,,I59'
249722,300061459,GRE,REHHAGEL Otto (GER),N,14,SALPINGIDIS,,I59'
255931,300186512,GHA,APPIAH James (GHA),N,9,PRINCE,,I59'
255931,300186499,RUS,CAPELLO Fabio (ITA),N,10,DZAGOEV,,I59'
255931,300186484,CRC,PINTO Jorge Luis (COL),N,7,BOLA�OS C.,,I59'
255931,300186469,USA,KLINSMANN Juergen (GER),N,11,BEDOYA,,I59'
255951,300186462,NGA,KESHI Stephen (NGA),N,4,GABRIEL,,I59'
255953,300186504,BEL,WILMOTS Marc (BEL),N,9,LUKAKU,,I59'
255951,300186462,NGA,KESHI Stephen (NGA),N,4,GABRIEL,,I59'
255953,300186504,BEL,WILMOTS Marc (BEL),N,9,LUKAKU,,I59'
322,108,CMR,NEPOMNYASHCHI Valeri (RUS),N,9,Roger MILLA,,I59' G76' G86'
639,2198,NED,HAPPEL Ernst (AUT),N,18,Dick NANNINGA,,I59' G82'
249722,300061473,NED,Bert VAN MARWIJK (NED),N,21,HUNTELAAR,,I59' G83'
97410100,97410021,ARG,Jos� P�KERMAN (ARG),N,11,TEVEZ,,I59' G84'
337,3050,KOR,KIM Ho Kon (KOR),N,11,J W SEO,,I59' G90'
249722,300061484,ITA,LIPPI Marcello (ITA),N,16,CAMORANESI,,I59' Y70'
262,1987,BRA,ZAGALLO Mario (BRA),N,19,MIRANDINHA,,I59' Y77'
278,2200,ITA,BEARZOT Enzo (ITA),N,4,Antonello CUCCUREDDU,,I6'
250,1769,BRA,ZAGALLO Mario (BRA),N,6,MARCO ANTONIO,,I60'
251,1882,MEX,CARDENAS Raul (MEX),N,16,Isidoro DIAZ,,I60'
262,1949,ARG,CAP Vladislao (ARG),N,9,Ruben GLARIA,,I60'
262,2181,SWE,ERICSON Georg (SWE),N,22,Thomas AHLSTROM,,I60'
263,2167,SWE,ERICSON Georg (SWE),N,18,Jorgen AUGUSTSSON,,I60'
263,2167,POL,GORSKI Kazimierz (POL),N,21,Kazimierz KMIECIK,,I60'
278,2216,ESP,KUBALA Ladislao (ESP),N,9,QUINI,,I60'
278,2454,POL,GMOCH Jacek (POL),N,7,Andrzej IWAN,,I60'
278,2224,SWE,ERICSON Georg (SWE),N,22,Ralf EDSTROM,,I60'
278,2405,PER,CALDERON Marcos (PER),N,20,Hugo SOTIL,,I60'
279,2220,NED,HAPPEL Ernst (AUT),N,3,Dirk SCHOENAKER,,I60'
279,2196,ARG,MENOTTI Cesar Luis (ARG),N,1,Norberto ALONSO,,I60'
279,2217,FRG,SCHOEN Helmut (FRG),N,9,Klaus FISCHER,,I60'
295,914,FRA,HIDALGO Michel (FRA),N,6,Christian LOPEZ,,I60'
308,428,BEL,THYS Guy (BEL),N,16,Nico CLAESEN,,I60'
308,580,SCO,FERGUSON Alex (SCO),N,16,Frank McAVENNIE,,I60'
308,627,IRQ,EVARISTO (BRA),N,11,ABDUL RAHIM,,I60'
309,511,DEN,PIONTEK Sepp (GER),N,19,John ERIKSEN,,I60'
322,152,EGY,EL GOHARY Mahmoud (EGY),N,12,Taher ABOU ZEID,,I60'
322,29,ARG,BILARDO Carlos (ARG),N,9,Gustavo DEZOTTI,,I60'
337,3049,GER,VOGTS Berti (GER),N,21,Mario BASLER,,I60'
796,3097,ESP,CLEMENTE Javier (ESP),N,19,JULIO SALINAS,,I60'
1014,8732,KOR,CHA Bum Kun (KOR),N,2,CHOI S. Y.,,I60'
1014,8733,BEL,LEEKENS Georges (BEL),N,20,MPENZA E.,,I60'
1014,8741,NOR,OLSEN Egil (NOR),N,11,MINI,,I60'
1014,8757,ITA,MALDINI Cesare (ITA),N,19,Filippo INZAGHI,,I60'
1014,8769,TUN,SELMI Ali (TUN),N,9,Riadh JELASSI,,I60'
1024,8780,ROU,IORDANESCU Anghel (ROU),N,14,Radu NICULESCU,,I60'
43950100,43950001,FRA,LEMERRE Roger (FRA),N,21,DUGARRY,,I60'
43950100,43950018,URU,PUA Victor (URU),N,11,F.MAGALLANES,,I60'
43950100,43950023,ARG,BIELSA Marcelo (ARG),N,19,CRESPO,,I60'
43950100,43950024,SVN,KATANEC Srecko (SVN),N,20,CEH N.,,I60'
43950100,43950024,SVN,KATANEC Srecko (SVN),N,23,BULAJIC,,I60'
43950300,43950059,KOR,HIDDINK Guus (NED),N,14,C S LEE,,I60'
97410100,97410006,NED,VAN BASTEN Marco (NED),N,6,LANDZAAT,,I60'
97410100,97410008,ANG,GONCALVES Luis (ANG),N,9,MANTORRAS,,I60'
97410100,97410008,POR,SCOLARI Luiz Felipe (BRA),N,6,COSTINHA,,I60'
97410100,97410029,FRA,DOMENECH Raymond (FRA),N,22,RIBERY,,I60'
97410100,97410038,CIV,MICHEL Henri (FRA),N,14,KONE B.,,I60'
97410200,97410055,GHA,DUJKOVIC Ratomir (SRB),N,9,BOATENG D.,,I60'
249722,300061460,NGA,LAGERBACK Lars (SWE),N,11,ODEMWINGIE,,I60'
249722,300061484,PAR,MARTINO Gerardo (ARG),N,11,SANTANA,,I60'
249722,300061495,HON,MENDOZA Alexis (COL),N,12,WELCOME,,I60'
249717,300061497,PAR,MARTINO Gerardo (ARG),N,18,H. VALDEZ,,I60'
249721,300061509,ESP,DEL BOSQUE Vicente (ESP),N,22,J.NAVAS,,I60'
255931,300186473,CHI,SAMPAOLI Jorge (ARG),N,16,GUTI�RREZ,,I60'
255931,300186489,URU,TABAREZ Oscar (URU),N,14,N. LODEIRO,,I60'
255931,300186489,URU,TABAREZ Oscar (URU),N,20,A. GONZALEZ,,I60'
255931,300186468,CIV,LAMOUCHI Sabri (FRA),N,11,DROGBA,,I60'
255931,300186480,BEL,WILMOTS Marc (BEL),N,17,ORIGI,,I60'
255931,300186480,BEL,WILMOTS Marc (BEL),N,22,CHADLI,,I60'
255953,300186504,BEL,WILMOTS Marc (BEL),N,14,MERTENS,,I60'
255951,300186497,BEL,WILMOTS Marc (BEL),N,11,MIRALLAS,,I60'
255951,300186497,BEL,WILMOTS Marc (BEL),N,11,MIRALLAS,,I60'
255953,300186504,BEL,WILMOTS Marc (BEL),N,14,MERTENS,,I60'
322,128,CRC,MILUTINOVIC Bora (YUG),N,7,Hernan MEDFORD,,I60' G87'
97410100,97410041,ITA,LIPPI Marcello (ITA),N,18,INZAGHI ,,I60' G87'
43950100,43950032,POR,OLIVEIRA Antonio (POR),N,10,RUI COSTA,,I60' G88'
97410100,97410043,JPN,ZICO (BRA),N,9,TAKAHARA,,I60' O66'
43950300,43950058,GER,VOELLER Rudi (GER),N,16,JEREMIES,,I60' Y68'
43950200,43950049,GER,VOELLER Rudi (GER),N,4,BAUMANN,,I60' Y71'
250,1922,URU,HOHBERG Juan (URU),N,15,Dagoberto FONTES,,I61'
251,1768,PER,DIDI (BRA),N,19,Eladio REYES,,I61'
262,1954,AUS,RASIC Rale (YUG),N,13,Peter OLLERTON,,I61'
262,1987,ZAI,VIDINIC Blagoje (YUG),N,6,Kilasu MASSAMBA,,I61'
263,1983,BRA,ZAGALLO Mario (BRA),N,19,MIRANDINHA,,I61'
278,2215,AUT,SENEKOWITSCH Helmut (AUT),N,15,Heribert WEBER,,I61'
293,1012,TCH,VENGLOS Jozef (SVK),N,12,Premysl BICOVSKY,,I61'
293,752,HUN,MESZOLY Kalman (HUN),N,12,Lazar SZENTES,,I61'
293,813,FRG,DERWALL Jupp (GER),N,18,Lothar MATTHAEUS,,I61'
308,517,SCO,FERGUSON Alex (SCO),N,16,Frank McAVENNIE,,I61'
309,398,URU,BORRAS Omar (URU),N,18,Ruben PAZ,,I61'
322,42,AUT,HICKERSBERGER Josef (AUT),N,6,Manfred ZSAK,,I61'
323,25,ARG,BILARDO Carlos (ARG),N,6,Gabriel CALDERON,,I61'
751,31,YUG,OSIM Ivica (BIH),N,19,SAVICEVIC,,I61'
337,3056,SWE,SVENSSON Tommy (SWE),N,7,Henrik LARSSON,,I61'
337,3063,USA,MILUTINOVIC Bora (YUG),S,11,WYNALDA,,I61'
337,3069,BEL,VAN HIMST Paul (BEL),N,5,Rudi SMIDTS,,I61'
337,3081,MAR,BLINDA Abdellah (MAR),N,11,Rachid DAOUDI,,I61'
1014,8726,ITA,MALDINI Cesare (ITA),N,20,Enrico CHIESA,,I61'
1014,8734,ARG,PASSARELLA Daniel (ARG),N,18,Abel BALBO,,I61'
1014,8741,SCO,BROWN Craig (SCO),N,2,McNAMARA,,I61'
1014,8751,JPN,OKADA Takeshi (JPN),N,14,Masayuki OKANO,,I61'
1014,8761,BUL,BONEV Hristo (BUL),N,14,Marian HRISTOV,,I61'
43950100,43950014,KOR,HIDDINK Guus (NED),N,14,C S LEE,,I61'
43950100,43950041,BRA,SCOLARI Luiz Felipe (BRA),N,7,RICARDINHO,,I61'
43950100,43950045,TUN,SOUAYAH Ammar (TUN),N,7,MHADHEBI,,I61'
43950200,43950056,ITA,TRAPATTONI Giovanni (ITA),N,8,GATTUSO,,I61'
97410100,97410012,AUS,HIDDINK Guus (NED),N,19,KENNEDY,,I61'
97410100,97410025,ITA,LIPPI Marcello (ITA),N,15,IAQUINTA ,,I61'
97410100,97410028,JPN,ZICO (BRA),N,20,TAMADA,,I61'
97410100,97410039,POR,SCOLARI Luiz Felipe (BRA),N,2,P.FERREIRA,,I61'
97410100,97410042,USA,ARENA Bruce (USA),N,9,JOHNSON ,,I61'
97410200,97410055,BRA,PARREIRA Carlos Alberto (BRA),N,19,JUNINHO,,I61'
97410600,97410064,ITA,LIPPI Marcello (ITA),N,4,DE ROSSI ,,I61'
97410600,97410064,ITA,LIPPI Marcello (ITA),N,15,IAQUINTA ,,I61'
249722,300061459,GRE,REHHAGEL Otto (GER),N,20,KAPETANOS,,I61'
249722,300111112,ESP,DEL BOSQUE Vicente (ESP),N,9,TORRES,,I61'
249722,300061482,ITA,LIPPI Marcello (ITA),N,20,PAZZINI,,I61'
249717,300061504,KOR,HUH Jungmoo (KOR),N,20,DONGGOOK,,I61'
249717,300061502,MEX,Javier AGUIRRE (MEX),N,9,G FRANCO,,I61'
255931,300186456,CRO,KOVAC Niko (CRO),N,14,BROZOVI?,,I61'
255931,300186513,ENG,HODGSON Roy (ENG),N,21,BARKLEY,,I61'
255931,300186467,AUS,POSTECOGLOU Ange (AUS),N,14,TROISI,,I61'
255931,300186464,BIH,SUSIC Safet (BIH),N,6,VRANJE�,,I61'
255931,300186515,FRA,DESCHAMPS Didier (FRA),N,4,VARANE,,I61'
255931,300186476,POR,PAULO BENTO (POR),N,18,VARELA,,I61'
255951,300186508,MEX,HERRERA Miguel (MEX),N,20,J. AQUINO,,I61'
255951,300186508,MEX,HERRERA Miguel (MEX),N,20,J. AQUINO,,I61'
43950100,43950040,PAR,MALDINI Cesare (ITA),N,23,CUEVAS,,I61' G65' G84' O90'
255931,300186455,CIV,LAMOUCHI Sabri (FRA),N,12,B. WILFRIED,,I61' G74'
338,3086,ESP,CLEMENTE Javier (ESP),N,11,Txiki BEGUIRISTAIN,,I61' P86'
262,2097,SWE,ERICSON Georg (SWE),N,21,Orjan PERSSON,,I61' Y68'
308,567,FRA,MICHEL Henri (FRA),N,18,Dominique ROCHETEAU,,I61' Y69' G84'
250,1770,BRA,ZAGALLO Mario (BRA),N,18,PAULO CESAR,,I62'
262,1996,URU,PORTA Roberto (URU),N,16,Alberto CARDACCIO,,I62'
262,1987,ZAI,VIDINIC Blagoje (YUG),N,9,Kembo Uba KEMBO,,I62'
278,2451,PER,CALDERON Marcos (PER),N,20,Hugo SOTIL,,I62'
278,2394,PER,CALDERON Marcos (PER),S,19,Guillermo LA ROSA,,I62'
293,779,BEL,THYS Guy (BEL),N,16,Gerard PLESSERS,,I62'
293,962,YUG,MILJANIC Miljan (SRB),N,16,Milos SESTIC,,I62'
3475,923,FRG,DERWALL Jupp (GER),N,9,Horst HRUBESCH,,I62'
308,475,HUN,MEZEY Gyorgy (HUN),N,9,Laszlo DAJKA,,I62'
308,680,PAR,RE Cayetano (PAR),N,16,Jorge GUASCH,,I62'
308,627,MEX,MILUTINOVIC Bora (YUG),N,8,Alejandro DOMINGUEZ,,I62'
3467,393,FRG,BECKENBAUER Franz (GER),N,20,Dieter HOENESS,,I62'
322,57,KOR,LEE Hoe Taik (KOR),N,6,LEE Tae Ho,,I62'
322,348,SWE,NORDIN Olle (SWE),N,18,Johnny EKSTROM,,I62'
322,228,IRL,CHARLTON Jack (ENG),N,6,Ronnie WHELAN,,I62'
322,228,IRL,CHARLTON Jack (ENG),N,10,Tony CASCARINO,,I62'
751,243,ITA,VICINI Azeglio (ITA),N,9,Carlo ANCELOTTI,,I62'
751,103,CMR,NEPOMNYASHCHI Valeri (RUS),S,10,Louis MFEDE,,I62'
337,3060,GER,VOGTS Berti (GER),N,13,Rudi VOELLER,,I62'
337,3075,BOL,Xavier AZKARGORTA URIARTE (ESP),N,20,Ramiro CASTILLO,,I62'
338,3088,ARG,BASILE Alfio (ARG),N,11,Ramon MEDINA BELLO,,I62'
1014,8744,ITA,MALDINI Cesare (ITA),N,16,Roberto DI MATTEO,,I62'
1014,8752,JAM,SIMOES Rene (BRA),N,10,Walter BOYD,,I62'
1014,8755,COL,GOMEZ Hernan (COL),N,14,BOLA�O,,I62'
1014,8757,AUT,PROHASKA Herbert (AUT),N,7,Mario HAAS,,I62'
1014,8768,YUG,SANTRAC Slobodan (SRB),N,8,Dejan SAVICEVIC,,I62'
43950100,43950026,CHN,MILUTINOVIC Bora (YUG),N,3,P YANG,,I62'
43950100,43950025,CRO,JOZIC Mirko (CRO),N,16,VRANJES,,I62'
43950400,43950062,TUR,GUNES Senol (TUR),N,17,ILHAN MANSIZ,,I62'
97410100,97410004,SWE,Lars LAGERB�CK (SWE),N,20,ALLB�CK,,I62'
97410100,97410005,CIV,MICHEL Henri (FRA),N,14,KONE B.,,I62'
97410100,97410014,TOG,PFISTER Otto (GER),N,13,FORSON R.,,I62'
97410100,97410020,PAR,RUIZ LEITES Anibal (URU),N,19,DOS SANTOS ,,I62'
97410100,97410022,CIV,MICHEL Henri (FRA),N,10,YAPI,,I62'
97410100,97410022,CIV,MICHEL Henri (FRA),N,15,DINDANE,,I62'
97410100,97410025,USA,ARENA Bruce (USA),N,17,BEASLEY,,I62'
97410400,97410062,POR,SCOLARI Luiz Felipe (BRA),N,2,P.FERREIRA,,I62'
249722,300061478,DEN,OLSEN Morten (DEN),N,17,BECKMANN,,I62'
249722,300061489,POR,Carlos QUEIR�S (POR),N,19,TIAGO,,I62'
249722,300111112,ESP,DEL BOSQUE Vicente (ESP),N,22,J.NAVAS,,I62'
249722,300061467,SRB,ANTIC Radomir (SRB),N,7,TO�I?,,I62'
249718,300061507,BRA,DUNGA (BRA),N,16,GILBERTO,,I62'
249719,300111114,GER,LOEW Joachim (GER),N,18,KROOS,,I62'
255931,300186510,ESP,DEL BOSQUE Vicente (ESP),N,9,TORRES,,I62'
255931,300186510,ESP,DEL BOSQUE Vicente (ESP),N,11,PEDRO,,I62'
255931,300186510,NED,Louis VAN GAAL (NED),N,20,WIJNALDUM,,I62'
255931,300186507,CIV,LAMOUCHI Sabri (FRA),N,11,DROGBA,,I62'
255931,300186481,RUS,CAPELLO Fabio (ITA),N,22,ESHCHENKO,,I62'
255931,300186484,ENG,HODGSON Roy (ENG),N,19,STERLING,,I62'
255931,300186457,JPN,ZACCHERONI Alberto (ITA),N,16,YAMAGUCHI,,I62'
255951,300186462,FRA,DESCHAMPS Didier (FRA),N,11,GRIEZMANN,,I62'
255955,300186490,NED,Louis VAN GAAL (NED),N,16,CLASIE,,I62'
255951,300186462,FRA,DESCHAMPS Didier (FRA),N,11,GRIEZMANN,,I62'
255955,300186490,NED,Louis VAN GAAL (NED),N,16,CLASIE,,I62'
308,476,URS,LOBANOVSKYI Valeriy (UKR),N,9,Aleksandr ZAVAROV,,I62' G74'
255931,300186452,MEX,HERRERA Miguel (MEX),N,14,J. HERNANDEZ,,I62' G82'
322,290,URU,TABAREZ Oscar (URU),N,19,Daniel FONSECA,,I62' G90'
249722,300061451,MEX,Javier AGUIRRE (MEX),N,10,C BLANCO,,I62' P79'
43950100,43950040,SVN,POPIVODA Danilo (SVN),N,20,CEH N.,,I62' R81'
308,610,HUN,MEZEY Gyorgy (HUN),N,9,Laszlo DAJKA,,I62' W73'
249717,300061500,CHI,Marcelo BIELSA (ARG),N,20,MILLAR,,I62' Y80'
